"asset_id","file_name","source_path","target_path","category","status","notes"
"asset_0086","chest_small_open.png","BUX2\renamed_matched_assets\chest_small_open.png","Assets\BUX\Art\UI\Rewards\chest_small_open.png","Art/UI/Rewards","copied","Matched expected filename"
"asset_0175","chest_star_closed.png","BUX2\renamed_unsorted4_assets\chest_star_closed.png","Assets\BUX\Art\UI\Rewards\chest_star_closed.png","Art/UI/Rewards","copied","Matched expected filename"
"asset_0087","chest_star_open.png","BUX2\renamed_matched_assets\chest_star_open.png","Assets\BUX\Art\UI\Rewards\chest_star_open.png","Art/UI/Rewards","copied","Matched expected filename"
"asset_0219","tutorial_hand_pointer.png","BUX2\renamed_unsorted4_assets\tutorial_hand_pointer.png","Assets\BUX\Art\UI\Tutorial\tutorial_hand_pointer.png","Art/UI/Tutorial","copied","Matched expected filename"
"asset_0220","tutorial_highlight_ring.png","BUX2\renamed_unsorted4_assets\tutorial_highlight_ring.png","Assets\BUX\Art\UI\Tutorial\tutorial_highlight_ring.png","Art/UI/Tutorial","copied","Matched expected filename"
"asset_0221","tutorial_speech_bubble.png","BUX2\renamed_unsorted4_assets\tutorial_speech_bubble.png","Assets\BUX\Art\UI\Tutorial\tutorial_speech_bubble.png","Art/UI/Tutorial","copied","Matched expected filename"
"asset_0222","tutorial_swipe_arrow_horizontal.png","BUX2\renamed_unsorted4_assets\tutorial_swipe_arrow_horizontal.png","Assets\BUX\Art\UI\Tutorial\tutorial_swipe_arrow_horizontal.png","Art/UI/Tutorial","copied","Matched expected filename"
"asset_0223","tutorial_swipe_arrow_vertical.png","BUX2\renamed_unsorted4_assets\tutorial_swipe_arrow_vertical.png","Assets\BUX\Art\UI\Tutorial\tutorial_swipe_arrow_vertical.png","Art/UI/Tutorial","copied","Matched expected filename"
"asset_0224","tutorial_tap_indicator.png","BUX2\renamed_unsorted4_assets\tutorial_tap_indicator.png","Assets\BUX\Art\UI\Tutorial\tutorial_tap_indicator.png","Art/UI/Tutorial","copied","Matched expected filename"
"asset_0001","asset_audit.md","BUX2\asset_audit.md","Assets\BUX\Data\Manifests\Reports\asset_audit.md","Data/Manifests/Reports","copied","Documentation/report/source prompt file preserved"
"asset_0374","board_and_map_asset_filenames.txt","BUX2\unsorted3\board_and_map_asset_filenames.txt","Assets\BUX\Data\Manifests\Reports\board_and_map_asset_filenames.txt","Data/Manifests/Reports","copied","Documentation/report/source prompt file preserved"
"asset_0423","board_and_map_asset_filenames.txt","BUX2\unsorted4\board_and_map_asset_filenames.txt","Assets\BUX\Data\Manifests\Reports\board_and_map_asset_filenames.txt","Data/Manifests/Reports","existing_same","Documentation/report/source prompt file preserved"
"asset_0015","BUX_Puzzle_Project_Package_Analysis_and_Structure_Addendum.md","BUX2\BUX_Puzzle_Project_Package_Analysis_and_Structure_Addendum.md","Assets\BUX\Data\Manifests\Reports\BUX_Puzzle_Project_Package_Analysis_and_Structure_Addendum.md","Data/Manifests/Reports","copied","Documentation/report/source prompt file preserved"
"asset_0225","elevenlabs_mobile_game_sfx_prompts_no_music.csv","BUX2\sound\elevenlabs_mobile_game_sfx_prompts_no_music.csv","Assets\BUX\Data\Manifests\Reports\elevenlabs_mobile_game_sfx_prompts_no_music.csv","Data/Manifests/Reports","copied","Documentation/report/source prompt file preserved"
"asset_0306","game_asset_filenames.txt","BUX2\unsorted\game_asset_filenames.txt","Assets\BUX\Data\Manifests\Reports\game_asset_filenames.txt","Data/Manifests/Reports","copied","Documentation/report/source prompt file preserved"
"asset_0353","game_asset_prompts.csv","BUX2\unsorted\unsorted ny\game_asset_prompts.csv","Assets\BUX\Data\Manifests\Reports\game_asset_prompts.csv","Data/Manifests/Reports","copied","Documentation/report/source prompt file preserved"
"asset_0352","game_assets_01_to_17_with_prompts.csv","BUX2\unsorted\unsorted ny\game_assets_01_to_17_with_prompts.csv","Assets\BUX\Data\Manifests\Reports\game_assets_01_to_17_with_prompts.csv","Data/Manifests/Reports","copied","Documentation/report/source prompt file preserved"
"asset_0422","last_batch_asset_filenames.txt","BUX2\unsorted3\last_batch_asset_filenames.txt","Assets\BUX\Data\Manifests\Reports\last_batch_asset_filenames.txt","Data/Manifests/Reports","copied","Documentation/report/source prompt file preserved"
"asset_0287","numbered_asset_names_objectives_specials_goals (1).docx","BUX2\sound\unsorted6\numbered_asset_names_objectives_specials_goals (1).docx","Assets\BUX\Data\Manifests\Reports\numbered_asset_names_objectives_specials_goals (1).docx","Data/Manifests/Reports","copied","Documentation/report/source prompt file preserved"
"asset_0226","suno_sound_mapping_report.md","BUX2\sound\suno_sound_mapping_report.md","Assets\BUX\Data\Manifests\Reports\suno_sound_mapping_report.md","Data/Manifests/Reports","copied","Documentation/report/source prompt file preserved"
"asset_0258","suno_sound_names_numbered.docx","BUX2\sound\unsorted\suno_sound_names_numbered.docx","Assets\BUX\Data\Manifests\Reports\suno_sound_names_numbered.docx","Data/Manifests/Reports","copied","Documentation/report/source prompt file preserved"
"asset_0030","tree.txt","BUX2\tree.txt","Assets\BUX\Data\Manifests\Reports\tree.txt","Data/Manifests/Reports","copied","Documentation/report/source prompt file preserved"
"asset_0227","tree.txt","BUX2\sound\tree.txt","Assets\BUX\Data\Manifests\Reports\tree__conflict_1.txt","Data/Manifests/Reports","conflict_copied_unique","Documentation/report/source prompt file preserved"
"asset_0047","unsorted3_mapping_report.md","BUX2\unsorted3_mapping_report.md","Assets\BUX\Data\Manifests\Reports\unsorted3_mapping_report.md","Data/Manifests/Reports","copied","Documentation/report/source prompt file preserved"
"asset_0049","unsorted4_mapping_report.md","BUX2\unsorted4_mapping_report.md","Assets\BUX\Data\Manifests\Reports\unsorted4_mapping_report.md","Data/Manifests/Reports","copied","Documentation/report/source prompt file preserved"
